clock,net.if.in[ens160],net.if.out[ens160],"proc.num[,,run]",proc.num[],system.cpu.intr,"system.cpu.load[percpu,avg1]","system.cpu.load[percpu,avg15]","system.cpu.load[percpu,avg5]",system.cpu.switches,"system.cpu.util[,idle]","system.cpu.util[,interrupt]","system.cpu.util[,iowait]","system.cpu.util[,nice]","system.cpu.util[,softirq]","system.cpu.util[,steal]","system.cpu.util[,system]","system.cpu.util[,user]","system.swap.size[,free]","system.swap.size[,pfree]","system.swap.size[,total]","vfs.fs.inode[/,pfree]","vfs.fs.inode[/boot,pfree]","vfs.fs.inode[/var/lib/docker/aufs,pfree]","vfs.fs.inode[/var/lib/kubelet,pfree]","vfs.fs.inode[/var/lib/rancher/volumes,pfree]","vfs.fs.size[/,pfree]","vfs.fs.size[/,total]","vfs.fs.size[/,used]","vfs.fs.size[/boot,free]","vfs.fs.size[/boot,pfree]","vfs.fs.size[/boot,total]","vfs.fs.size[/boot,used]","vfs.fs.size[/var/lib/docker/aufs,pfree]","vfs.fs.size[/var/lib/docker/aufs,total]","vfs.fs.size[/var/lib/docker/aufs,used]","vfs.fs.size[/var/lib/kubelet,free]","vfs.fs.size[/var/lib/kubelet,pfree]","vfs.fs.size[/var/lib/kubelet,total]","vfs.fs.size[/var/lib/kubelet,used]","vfs.fs.size[/var/lib/rancher/volumes,free]","vfs.fs.size[/var/lib/rancher/volumes,pfree]","vfs.fs.size[/var/lib/rancher/volumes,total]","vfs.fs.size[/var/lib/rancher/volumes,used]",vm.memory.size[available],vm.memory.size[total],normal,cpu,mem,io
1527319982,119560,73816,2,204,881,0.0800,0.0400,0.0500,2734,96.4106,0.0000,0.2851,0.0335,0.1845,0.0000,1.3579,1.7609,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398002688,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398002688,68210999296,90.2154,79680208896,7398010880,68210999296,90.2154,79680208896,7398010880,7668957184,8371621888,1,0,0,0
1527319987,207528,583952,2,204,845,0.1500,0.0500,0.0700,2132,96.3944,0.0000,0.3019,0.0335,0.1845,0.0000,1.3083,1.7779,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398010880,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398019072,68210991104,90.2154,79680208896,7398019072,68210991104,90.2154,79680208896,7398019072,7668903936,8371621888,1,0,0,0
1527319992,132664,74688,3,214,1029,0.1400,0.0500,0.0700,3044,93.7961,0.0000,0.3186,0.0335,0.2012,0.0000,1.3078,1.8112,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398019072,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398027264,68210982912,90.2154,79680208896,7398027264,68210982912,90.2154,79680208896,7398027264,7661404160,8371621888,1,0,0,0
1527319997,225288,97176,3,213,826,0.1300,0.0400,0.0700,2381,93.7123,0.0000,0.3521,0.0335,0.2012,0.0000,2.6823,2.9846,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398027264,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398035456,68210974720,90.2154,79680208896,7398035456,68210974720,90.2154,79680208896,7398035456,3361136640,8371621888,1,0,0,0
1527320002,119368,105888,2,213,846,0.1200,0.0400,0.0700,2481,93.8443,0.0000,0.3522,0.0335,0.1845,0.0000,2.6664,2.9683,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398047744,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398047744,68210954240,90.2154,79680208896,7398055936,68210962432,90.2154,79680208896,7398047744,3361107968,8371621888,1,0,0,0
1527320007,203560,81912,4,213,818,0.1100,0.0400,0.0600,2166,93.7972,0.0000,0.3353,0.0335,0.2179,0.0000,2.6832,2.9175,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398055936,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398064128,68210946048,90.2154,79680208896,7398064128,68210946048,90.2154,79680208896,7398064128,3360972800,8371621888,1,0,0,0
1527320012,118336,101032,2,213,877,0.1000,0.0400,0.0600,2726,93.7573,0.0000,0.3520,0.0335,0.2012,0.0000,2.6823,2.8998,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398064128,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398072320,68210937856,90.2154,79680208896,7398072320,68210937856,90.2154,79680208896,7398072320,3360989184,8371621888,1,0,0,0
1527320017,203520,86896,4,213,852,0.8900,0.1000,0.2300,2032,93.7616,0.0000,0.3699,0.0336,0.2354,0.0000,2.7077,2.9595,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398072320,408983552,87.2071,494512128,59996160,90.2153,79680208896,7398080512,68210921472,90.2153,79680208896,7398080512,68210929664,90.2153,79680208896,7398080512,3360980992,8371621888,1,0,0,0
1527320022,119800,72672,2,213,861,0.8200,0.1000,0.2200,2715,93.7132,0.0000,0.3532,0.0336,0.2522,0.0000,2.7245,2.8932,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2153,79680208896,7398088704,408983552,87.2071,494512128,59996160,90.2153,79680208896,7398088704,68210913280,90.2153,79680208896,7398096896,68210921472,90.2153,79680208896,7398088704,3361005568,8371621888,1,0,0,0
1527320027,207480,117320,5,213,841,0.7600,0.1000,0.2200,2151,93.7122,0.0000,0.3531,0.0336,0.2690,0.0000,2.7577,2.9254,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2153,79680208896,7398096896,408983552,87.2071,494512128,59996160,90.2153,79680208896,7398105088,68210905088,90.2153,79680208896,7398105088,68210905088,90.2153,79680208896,7398105088,3360878592,8371621888,1,0,0,0
1527320032,128688,81328,2,213,864,0.6900,0.0900,0.2200,2804,93.6785,0.0000,0.3698,0.0336,0.2690,0.0000,2.7904,2.8912,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2153,79680208896,7398105088,408983552,87.2071,494512128,59996160,90.2484,79680208896,7373111296,68235898880,90.2484,79680208896,7373111296,68235898880,90.2484,79680208896,7373111296,3360903168,8371621888,1,0,0,0
1527320037,195120,83968,2,213,940,0.6400,0.0900,0.2100,2223,93.7143,0.0000,0.3362,0.0168,0.2689,0.0000,2.7904,2.8917,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2484,79680208896,7373111296,408983552,87.2071,494512128,59996160,90.2484,79680208896,7373119488,68235878400,90.2483,79680208896,7373127680,68235890688,90.2484,79680208896,7373119488,3360800768,8371621888,1,0,0,0
1527320042,109736,98720,4,213,914,0.5900,0.0900,0.2100,2569,93.7111,0.0000,0.3530,0.0168,0.2522,0.0000,2.7894,2.9249,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2483,79680208896,7373131776,408983552,87.2071,494512128,59996160,90.2483,79680208896,7373131776,68235878400,90.2483,79680208896,7373131776,68235878400,90.2483,79680208896,7373131776,3360784384,8371621888,1,0,0,0
1527320047,231264,669200,2,213,813,0.5400,0.0900,0.2000,2235,93.7132,0.0000,0.3530,0.0168,0.2522,0.0000,2.7413,2.9249,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2483,79680208896,7373139968,408983552,87.2071,494512128,59996160,90.2483,79680208896,7373148160,68235862016,90.2483,79680208896,7373148160,68235862016,90.2483,79680208896,7373148160,3360788480,8371621888,1,0,0,0
1527320052,118576,80472,2,214,882,0.5000,0.0900,0.2000,2725,96.1338,0.0000,0.4539,0.0168,0.2522,0.0000,2.7736,2.9249,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2483,79680208896,7373148160,408983552,87.2071,494512128,59996160,90.2483,79680208896,7373156352,68235853824,90.2483,79680208896,7373156352,68235853824,90.2483,79680208896,7373156352,3360931840,8371621888,1,0,0,0
1527320057,211304,108976,3,214,842,0.4600,0.0900,0.2000,2268,96.1176,0.0000,0.4707,0.0168,0.2690,0.0000,1.3954,1.7485,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2483,79680208896,7373156352,408983552,87.2071,494512128,59996160,90.2483,79680208896,7373168640,68235833344,90.2483,79680208896,7373176832,68235841536,90.2483,79680208896,7373168640,3360956416,8371621888,1,0,0,0
1527320062,119472,77808,2,214,842,0.4200,0.0900,0.1900,2686,95.9832,0.0000,0.4704,0.0168,0.2352,0.0000,1.4283,1.7641,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2483,79680208896,7373176832,408983552,87.2071,494512128,59996160,90.2483,79680208896,7373176832,68235825152,90.2483,79680208896,7373185024,68235833344,90.2483,79680208896,7373176832,3360813056,8371621888,1,0,0,0
1527320067,207360,89136,2,214,813,0.3900,0.0900,0.1900,2295,95.9496,0.0000,0.5378,0.0168,0.2354,0.0000,1.4451,1.7983,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2483,79680208896,7373185024,408983552,87.2071,494512128,59996160,90.2483,79680208896,7373193216,68235816960,90.2483,79680208896,7373193216,68235816960,90.2483,79680208896,7373193216,3360845824,8371621888,1,0,0,0
1527320072,111488,98016,2,214,896,0.3600,0.0900,0.1900,2667,95.9396,0.0000,0.5542,0.0336,0.2519,0.0000,1.4451,1.7467,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2483,79680208896,7373193216,408983552,87.2071,494512128,59996160,90.2482,79680208896,7373201408,68235804672,90.2482,79680208896,7373205504,68235808768,90.2482,79680208896,7373201408,3360845824,8371621888,1,0,0,0
1527320077,211424,87240,3,214,836,0.3300,0.0900,0.1800,2197,95.9973,0.0000,0.5360,0.0335,0.2513,0.0000,1.4235,1.7420,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2482,79680208896,7373205504,408983552,87.2071,494512128,59996160,90.2482,79680208896,7373213696,68235788288,90.2482,79680208896,7373221888,68235796480,90.2482,79680208896,7373213696,3360747520,8371621888,1,0,0,0
1527320082,116640,72216,2,214,839,0.3000,0.0900,0.1800,2595,95.9812,0.0000,0.5357,0.0335,0.2511,0.0000,1.4568,1.7412,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2482,79680208896,7373221888,408983552,87.2071,494512128,59996160,90.2482,79680208896,7373230080,68235780096,90.2482,79680208896,7373230080,68235780096,90.2482,79680208896,7373230080,3360747520,8371621888,1,0,0,0
1527320087,189504,94576,4,214,854,0.2800,0.0900,0.1800,2255,96.0630,0.0000,0.5192,0.0335,0.2345,0.0000,1.4903,1.7083,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2482,79680208896,7373230080,408983552,87.2071,494512128,59996160,90.2482,79680208896,7373238272,68235771904,90.2482,79680208896,7373238272,68235771904,90.2482,79680208896,7373238272,3360739328,8371621888,1,0,0,0
